age,capital_gain,capital_loss,hours_per_week,sex_Male,workclass_Private,marital_status_Non_Married,occupation_Other,relationship_Non_Husband,race_White,native_country_US,label,pred_proba,pred_label,shap_age,shap_capital_gain,shap_capital_loss,shap_hours_per_week,shap_sex_Male,shap_workclass_Private,shap_marital_status_Non_Married,shap_occupation_Other,shap_relationship_Non_Husband,shap_race_White,shap_native_country_US
48,0,0,55,1,0,0,0,0,1,1,1,0.7004767,1,0.05588061,0.0064566173,-0.006795287,0.08522451,-0.090982586,0.00029781833,0.00094028935,0.0036503896,0.0006724484,-0.002821155,0.019066725
33,0,0,50,1,1,0,0,0,1,1,0,0.43820333,0,-0.042305406,0.011675553,-0.0046804193,-0.12731838,0.1637397,0.0069281943,0.006902471,0.016592698,-0.0052953586,-0.008343149,-0.0076892246
33,14084,0,50,0,1,1,0,1,1,1,1,0.5452139,1,0.032141596,0.3312858,0.0013836361,0.053991567,-0.020307682,-0.012500849,-0.31139633,-0.0168389,-0.13676938,0.008328728,0.019671716
28,0,0,30,1,0,1,0,1,1,1,0,0.26943251,0,-0.0124109145,-0.0055950107,-0.016733311,-0.015334861,0.0568758,-0.001038806,0.11267778,0.0256789,0.054013748,-0.014102577,0.0102206
31,0,0,40,1,1,1,0,1,1,1,0,0.26934376,0,-0.016260928,-0.01575657,0.0011600247,-0.03501074,0.038136028,0.010007157,0.09973619,0.0045919525,0.043530717,0.013404115,0.0029126338
48,0,0,43,0,1,1,0,1,1,1,0,0.27439582,0,-0.043103427,-0.017016888,0.033002056,-0.05781381,-0.02716931,-0.00617476,0.2699523,1.9008294e-05,0.063794024,-0.0011564279,-0.00037327968
37,0,1485,44,1,0,0,1,0,1,1,1,0.54149127,1,0.07045714,-0.0005015433,0.19230555,0.111937046,-0.17724584,-0.0073398054,0.0011366867,-0.13767031,-0.014061701,0.0052095316,0.02455575
20,0,0,10,0,0,1,0,1,1,1,0,0.2701173,0,0.010587747,-0.019123383,-0.005499306,-0.0098232115,0.024006894,-0.007853078,0.14673173,0.0029127381,0.05628766,-0.0031161811,0.004159351
28,0,0,40,0,1,0,1,1,1,1,1,0.3399013,0,0.019226225,-0.008042891,0.029229242,0.06901264,-0.0061311405,-0.011482092,-0.0024479618,-0.1111054,-0.16260085,-0.0027252538,0.022985078
23,0,0,20,0,1,1,1,1,0,1,0,0.26943526,0,-0.0036419905,0.0134902345,-0.0145297,-0.007543157,0.0016006159,0.020876382,0.11853597,0.026992097,0.045571066,0.00026196794,-0.012464495
17,1055,0,20,0,1,1,1,1,0,1,0,0.26901817,0,-0.0011571591,0.0016657423,0.0027267851,-0.0057875984,0.0005212121,-0.001508474,0.025087656,0.011853119,0.014667025,0.001393028,-0.002000798
59,0,0,40,1,0,0,0,0,1,1,1,0.50768137,1,0.1349505,-0.016265763,-0.0019264482,0.12044318,-0.18108997,-0.0054543596,0.011493973,-0.006401237,-0.0031471718,-0.0050145425,0.024300463
31,0,0,80,1,1,1,1,1,1,1,0,0.26944047,0,0.017835252,0.0064886613,0.0039971652,-0.06593538,0.054780297,-0.013020085,0.11882971,0.03324932,0.026628401,-0.014395895,0.011233823
41,0,0,40,0,1,1,1,1,1,1,0,0.26971638,0,-0.003970599,-0.026141373,0.0063049267,-0.050023135,-0.0031685685,0.0083730295,0.117145665,0.0505655,0.05238745,0.005968567,0.010066511
37,0,0,40,0,1,1,0,1,0,1,0,0.27118036,0,-0.029532952,0.005088497,0.0065303575,-0.03996494,-0.024452941,0.029655406,0.17966628,-0.0006238055,0.055587452,0.0053758007,0.010757594
20,0,0,35,0,1,1,1,1,0,1,0,0.26942676,0,0.0012992912,-0.0037294796,0.007507636,-0.025064986,-0.003609446,0.004198282,0.10531225,0.032637957,0.043627862,-0.0004921094,0.0006479847
21,0,0,30,1,1,1,0,1,1,1,0,0.26918516,0,-0.0114707425,0.02471658,-0.020554356,-0.032635413,0.059670635,0.0071485783,0.09187055,-0.004616036,0.045912165,0.021136435,-0.017158411
47,0,0,40,1,1,0,1,0,1,1,0,0.34725484,0,-0.05853266,0.003991762,-0.00905089,-0.076052815,0.12346554,0.006961435,0.00892008,0.11497118,-0.0012531811,0.0051589375,0.0060971957
32,7688,0,40,1,1,0,0,0,1,1,1,0.7076264,1,0.033615533,0.13017112,0.009496894,0.07441954,-0.111206904,-0.0004984103,-0.005071312,0.0068936236,-0.00018313155,0.0016644225,0.0018098243
22,0,0,40,1,1,0,1,0,1,1,0,0.33292738,0,-0.031682473,0.008298764,-0.004057682,-0.06807424,0.16232158,-0.0022570742,0.0029339306,0.122400686,-0.0031071324,-0.015308771,0.0060427887
54,0,0,40,0,1,1,0,1,1,1,0,0.27462655,0,-0.060859628,-0.004578641,0.011814979,-0.05675076,-0.016739434,0.029094648,0.26632515,0.009963454,0.06710387,-0.0049759187,-0.008069037
31,0,0,60,1,1,1,1,1,1,0,0,0.2689588,0,-0.0044031,0.0012339342,0.0007014461,-0.012678608,0.011308241,0.0043624667,0.016158404,0.009724253,0.011597792,-0.004905108,-0.00079429767
23,0,0,15,0,1,1,0,1,1,1,0,0.2703242,0,0.0053705596,-0.018497424,-0.00793226,-0.017785957,-0.0035519989,0.0014095425,0.1671185,-0.019032592,0.10348774,0.006690858,0.000989893
40,0,0,48,1,0,0,0,0,1,1,0,0.46303537,0,-0.0771675,0.007436253,-0.0028509889,-0.14169548,0.18713829,-0.0045302603,-0.0072202114,0.0028023906,0.0051869564,0.0061688516,-0.008685617
52,0,0,50,1,0,0,1,0,1,1,0,0.4205416,0,-0.105066985,-0.006510908,0.0009879116,-0.11726659,0.18196358,0.0121488515,0.0054215696,0.13127302,0.0072321463,0.0067911576,-0.014640791
64,0,0,5,1,1,0,0,0,1,1,0,0.4156512,0,-0.14305046,-0.011680446,0.0010644393,-0.0053504324,0.17886043,0.010994351,0.007106469,-0.005360909,0.0064571267,0.018808879,-0.033326328
26,0,0,40,0,1,1,0,1,1,1,0,0.27168697,0,-0.020921562,0.008345705,-0.015151158,-0.023930335,-0.008249158,0.004547867,0.23237708,0.024445884,0.084044814,-0.0077583934,-0.008371396
42,0,0,50,1,0,0,1,0,1,1,1,0.5600396,1,0.06313794,-0.00905535,-0.020618223,0.11005111,-0.13984823,0.003916193,0.00014959276,-0.1143519,-0.0007963367,0.0029282086,0.018354837
52,0,323,40,0,1,1,0,1,1,1,0,0.2737202,0,-0.035359006,-0.012291725,-0.044304132,-0.04216751,0.009735975,-0.0152808335,0.2517739,-0.007387191,0.09059485,0.006791019,-0.0032904537
62,0,0,40,1,1,1,1,1,1,1,0,0.2694012,0,-0.04490581,-0.009855484,0.00048764423,-0.022433184,0.030855842,-0.003728183,0.119559206,0.046273515,0.05739516,-0.010558337,0.00400321
49,0,1887,45,1,1,0,1,0,1,1,1,0.5732169,1,0.112068884,-0.0012807064,0.24237119,0.098956525,-0.15627788,-0.025460985,-0.0125571415,-0.13458183,-0.002329845,-0.00092514977,0.022771448
33,0,0,40,1,1,0,1,0,0,0,0,0.37472385,0,-0.037547812,0.0018387418,0.000551939,-0.078212455,0.15141,0.0152119845,0.0058523603,0.14741631,0.0067574345,0.011916112,-0.0107827615
43,0,0,40,1,1,0,1,0,0,1,1,0.33820283,0,0.061612576,-0.0020487402,-0.010954796,0.06389436,-0.1343571,0.00045136863,-0.008154342,-0.09743046,0.008221752,0.0074955095,0.021026881
56,0,0,30,1,0,0,0,0,0,1,1,0.47473973,0,0.13921772,0.003019642,-0.022720952,0.08722181,-0.20401405,0.0065102726,-0.0012657363,0.0040166937,0.0086343195,0.00080101937,0.0059807263
58,0,0,55,0,0,0,0,1,0,1,0,0.6102352,1,-0.14837195,-0.0017559715,0.021140523,-0.1347613,-0.0004986599,0.00019069016,-0.0061356053,0.002587337,0.16998976,-1.9073486e-05,-0.018323075
57,0,0,32,0,1,1,1,1,1,1,0,0.2699242,0,-0.050626427,-0.010318936,-0.029780926,-0.011148055,0.00020996155,-0.011783648,0.17792293,0.040982854,0.06632298,0.008102096,0.00047533703
18,0,0,40,0,1,1,1,1,0,1,0,0.26934263,0,0.009750594,0.0039933277,-0.0059780926,-0.03866443,-0.0032499353,0.0007734247,0.10394148,0.024448367,0.06008545,0.017128114,-0.004850389
38,5178,0,48,1,1,0,1,0,1,1,1,0.6431435,1,0.058753535,0.12042237,-0.00706264,0.11811103,-0.1312802,0.00044541433,0.003129229,-0.09396332,-0.0066740178,-0.005369108,0.013392974
23,0,0,40,1,0,0,1,0,1,1,0,0.31268245,0,-0.014603337,0.0058429423,-0.0092307385,-0.069899805,0.15194003,0.010814383,-0.0029561417,0.09683885,0.002531798,-0.004043,0.003979209
26,0,0,40,1,0,0,0,0,0,1,1,0.6197255,1,0.025847003,0.0059194937,-0.017430045,0.09533,-0.13013229,-0.0037839748,0.0062810853,0.005872458,0.0021819994,-0.0027624294,0.022803538
62,0,0,20,1,1,0,1,0,1,1,1,0.53382,1,0.120303065,-0.00886739,0.008536566,0.045273058,-0.14461128,-0.008996304,-0.011009105,-0.12927929,0.023754481,0.00038884208,0.018622559
37,0,0,44,1,1,1,1,1,0,1,0,0.2691119,0,-0.013309018,-1.9368774e-05,-0.0073085353,-0.027679598,0.030951038,0.0057984064,0.088768765,0.037047587,0.041243937,0.00044224312,-0.0057088844
29,0,0,20,1,1,0,1,0,1,1,0,0.47543126,0,-0.053336304,0.006206939,0.01670395,-0.04621899,0.14750749,0.02498787,0.014360938,0.11991539,0.014069065,-0.0065611675,-0.01689136
35,0,0,40,0,0,1,1,1,0,1,0,0.26968014,0,-0.011727986,0.0123194335,-0.012191884,-0.017788844,0.004204416,-0.0065612104,0.116653785,0.04559667,0.06312609,-0.01462172,-0.0039952956
46,0,0,25,0,1,1,1,1,0,1,0,0.26957285,0,-0.036348313,0.013766884,-0.011074996,-0.018751903,-0.013736878,3.5685487e-05,0.119609654,0.031354178,0.055610932,-0.009125333,-0.013326997
73,3471,0,40,1,1,0,0,0,1,0,0,0.6165975,1,-0.16679387,-0.09336592,0.008074734,-0.0907878,0.1439693,0.02897076,-0.020082362,0.0018707663,-0.0077255294,-0.0030189268,-0.0035947114
39,0,0,40,0,1,1,0,1,0,0,1,0.2828984,0,0.03363554,-0.038819127,0.0010354389,0.055441085,-0.009043058,-0.007246931,-0.3789276,-0.006388658,-0.06140712,0.0047411714,0.01246845
22,0,0,40,1,1,1,1,1,1,1,0,0.26897913,0,0.0022910056,-0.0073075965,-0.0011180975,-0.008703232,0.016666163,0.007394332,0.02731286,0.014901818,0.016621405,0.0019218853,-0.007819195
26,0,0,40,1,1,1,1,1,1,1,0,0.26911378,0,-0.0071471403,-0.0019238803,-0.006827873,-0.008356023,0.02855378,-0.0031450244,0.07678226,0.024285762,0.020778323,0.0140738385,0.000452133
38,0,0,50,1,1,0,1,0,1,1,0,0.34059122,0,-0.04839657,0.008159676,-0.011633617,-0.09370816,0.14349435,0.005483738,-0.008384944,0.1252466,0.0027420493,0.017088834,-0.009570913
49,0,0,45,1,1,0,0,0,1,1,1,0.5440522,1,0.113477185,0.009452062,-0.016733294,0.121999934,-0.16876747,-0.006396638,-0.0013606325,0.0070907846,-0.01175151,-0.016080266,0.025418084
35,0,0,40,1,0,1,1,1,1,1,0,0.26908132,0,-0.015866974,0.010902568,0.002845712,-0.033379484,0.03986017,-0.010980022,0.06687215,0.030196868,0.036876317,0.001272931,0.0040268553
35,0,0,40,1,0,0,1,0,1,1,1,0.3290051,0,0.046158407,-0.0062663783,0.0030180463,0.074861065,-0.1474437,0.023703486,0.00030178716,-0.11480481,0.012002025,-0.016804308,0.012863681
53,0,0,40,1,0,0,1,0,1,1,0,0.35993436,0,-0.07836932,0.0053671803,-0.0063200844,-0.09310375,0.17989762,-0.003627819,-0.008382095,0.12384798,-0.007653378,0.005025408,-0.011179128
69,0,0,40,0,1,1,0,1,1,1,0,0.27427745,0,-0.061383024,0.011266452,-0.010122927,-0.026756896,-0.012817577,2.1022279e-05,0.20203197,-0.004482179,0.051214974,0.03227644,0.0029143726
40,0,0,55,0,1,1,0,1,1,1,0,0.30655393,0,0.05073495,0.034972735,0.031641923,-0.064535044,-0.045749303,-0.005444132,0.36541942,-0.017625349,0.08577974,0.022022465,0.007899847
44,0,0,40,0,1,1,0,1,1,1,0,0.27324554,0,-0.023948353,-0.0022019562,0.023711499,-0.004696354,-0.002184947,-0.013608381,0.23767225,-0.027408404,0.052650988,-0.009888314,0.015278167
20,0,0,20,0,1,1,1,1,1,1,0,0.269357,0,-0.026163109,-0.00076227123,-0.012449694,-0.010895794,-0.0033595096,0.017241219,0.11680916,0.041317582,0.074798524,-0.021570202,0.013400149
32,0,0,40,0,1,0,1,1,1,1,0,0.31709498,0,-0.048173476,0.0010901892,0.003061113,-0.06489607,0.0025115802,0.012334256,0.012609095,0.095575325,0.13355768,-0.0097014345,-0.008846046
39,0,0,40,1,1,0,0,0,1,1,1,0.48963594,0,0.070132606,0.004549861,-0.007494755,0.12383196,-0.20670477,-0.014159346,0.004260512,0.012335189,0.0073608756,-0.002465846,0.019291451
71,0,0,15,1,1,0,1,0,1,1,0,0.34534013,0,-0.11382883,0.009791374,-0.011867929,-0.020422783,0.15254533,0.021538459,-0.00940404,0.106596954,-0.0020743823,0.0068470677,-0.024974812
57,0,0,84,1,1,0,1,0,1,1,1,0.47932702,0,0.102815636,0.0026482865,-0.022115618,0.20661911,-0.16851386,0.008617759,0.0087797195,-0.13443664,-0.00058831833,0.007616667,0.021481084
27,0,1504,45,1,1,1,1,1,1,1,0,0.27249503,0,-0.013333457,-0.019522473,-0.06661606,-0.073123716,0.06583993,0.0013395264,0.28059295,0.09470842,0.09142769,-0.0010613971,-0.0012725573
40,0,0,40,0,1,1,1,1,1,1,0,0.27187255,0,-0.030358944,0.006033803,0.017436005,-0.05000928,0.0015138993,-0.014248916,0.23000331,0.07576636,0.051450588,0.008564893,0.029338552
71,0,0,35,0,0,1,0,1,1,1,0,0.27452722,0,-0.07701833,-0.011486163,0.01067008,-0.05719167,0.004921744,0.0045308545,0.25847113,-0.0068049235,0.100650035,-0.006656057,0.004216298
52,0,0,40,1,0,1,1,1,1,1,0,0.26917425,0,-0.016663898,-0.005171194,0.008363083,-0.028037073,0.045523413,-0.0065888558,0.08452615,0.026258543,0.048128266,0.010673492,-0.012081014
35,0,0,40,1,1,0,1,0,1,1,0,0.50140065,1,-0.0579729,-0.002867015,-0.010476623,-0.09331905,0.15989834,0.00827457,-0.0037224945,0.12408537,0.0056944955,0.024291802,-0.009717928
41,0,0,40,1,1,0,1,0,1,0,0,0.27275044,0,-0.011796811,0.0011895134,1.903437e-05,-0.017191866,0.026571466,0.0015018069,-0.0001208107,0.019578965,-0.0007729793,0.0010870883,-0.00049242453
30,0,0,40,0,1,0,1,1,1,1,0,0.31731826,0,-0.010215973,-0.0036730221,0.0022028554,-0.068986475,-0.0052798823,0.01672997,0.0018832805,0.0989916,0.10737027,-0.007865718,-0.007132196
32,0,0,40,1,1,0,1,0,1,1,0,0.2774321,0,-0.011135245,-0.0050890194,-0.0019862454,-0.03150143,0.05556278,0.0020595253,-0.0007902449,0.044278845,0.0018042944,0.0026670296,-0.009906785
29,0,0,40,0,1,0,0,1,1,0,0,0.40270695,0,-0.041348483,0.0056208633,0.0035691448,-0.11642444,0.0062680244,0.011058327,0.0053187422,0.0109179355,0.1954863,0.0022948068,-0.008433903
48,0,0,15,0,1,0,1,1,0,1,0,0.27352798,0,-0.021215003,0.0015587616,0.0049024858,-0.006965166,1.843815e-05,0.002076048,0.0016929235,0.024610994,0.035403527,-0.0036898474,-0.0017059129
34,0,0,20,1,0,0,1,0,0,0,0,0.60056204,1,-0.02626911,0.014450341,-0.015695646,-0.037376527,0.11423536,-0.009101432,-0.016048957,0.10201229,-0.0065782294,0.010312423,-0.0036273077
32,0,0,50,1,0,0,0,0,1,1,0,0.6778114,1,-0.030737687,-0.004979551,-9.572506e-05,-0.0832571,0.09336457,0.011191592,-0.004868891,-0.0046316795,0.009970695,-0.00404422,-0.01328823
50,0,0,15,1,1,0,1,0,1,1,0,0.315722,0,-0.06810994,-0.0042031514,-0.00502267,-0.021814417,0.13368514,0.0072990037,0.004390233,0.10139283,0.003269068,0.013039395,-0.0146634225
22,0,0,80,1,1,1,1,1,0,1,0,0.26919797,0,0.014153355,-0.0070506874,0.030832572,-0.072717555,0.057836093,-0.0051749293,0.092421435,0.03835025,0.046738517,0.006067046,-0.0058293375
26,0,0,40,1,1,1,1,1,0,1,0,0.26904947,0,-0.0017878356,-0.0017305013,0.000771357,-0.0340278,0.02463088,0.009821184,0.06384663,0.02676709,0.032126132,-0.0009307442,0.01397514
38,0,0,40,1,0,0,1,0,1,1,1,0.33278468,0,0.040011007,-0.004513949,0.005481534,0.07242949,-0.15073562,-0.0039884173,0.0008480302,-0.107908905,0.0056893826,-0.005442053,0.023261193
22,0,0,20,1,0,1,1,1,1,1,0,0.26900655,0,-0.006918994,0.00024193572,0.012123276,-0.01662258,0.043191176,0.00024529267,0.0606389,0.030814985,0.042018976,-0.0055718427,-0.0076543065
52,0,0,40,1,0,0,0,0,1,1,0,0.6717868,1,-0.09898086,0.017506264,0.0107153915,-0.06916419,0.10434133,0.007873267,-0.0008545518,-0.012032751,0.004264232,0.002027873,-0.012620028
61,0,0,32,0,1,1,0,1,0,1,0,0.27832064,0,-0.045365255,0.026792198,-0.003853221,-0.08946775,-0.035873488,0.00053941656,0.3557579,0.0078942925,0.091456525,0.015532685,-0.0031412025
53,0,0,45,1,1,0,1,0,1,1,0,0.27335152,0,-0.020934334,0.0015809471,9.211921e-05,-0.020460073,0.028658573,0.00187734,-0.0008905721,0.024872176,0.0013818602,-0.0020856927,-0.00413056
47,0,0,50,1,1,0,1,0,1,1,0,0.40344393,0,-0.080862015,-0.0048244596,0.015791554,-0.115074635,0.16692781,0.016710876,-0.00054783374,0.09461254,0.026797134,-0.009479878,-0.023665551
51,0,0,40,0,1,1,0,1,1,1,0,0.29054856,0,-0.07712998,-0.039126858,-0.01656942,0.004821876,0.030233279,0.001756967,0.3573699,0.019516323,0.093304336,-0.011820014,-0.01451795
25,0,0,50,0,1,1,0,1,1,1,0,0.28247327,0,0.017675139,-0.016608873,-0.0052570766,-0.08572592,0.033449583,0.03703674,0.3603131,-0.005104958,0.06135648,0.005803992,-0.0130298035
51,0,0,45,1,1,0,0,0,1,1,1,0.64126754,1,0.09013833,0.017283253,0.0028793365,0.09744497,-0.13085678,-0.014650367,0.002362594,0.009647049,0.0023046955,-0.0058697276,0.019241417
36,15024,0,45,1,1,0,1,0,1,1,1,0.7231011,1,0.055930223,0.26094943,-0.0053757317,0.069688424,-0.1077329,-0.009717096,0.00080483407,-0.0700527,-0.012241501,0.0061322264,0.008164197
25,0,0,35,1,1,1,1,1,1,1,0,0.26902655,0,-0.0024554266,0.0040530483,-0.0019428581,-0.012992783,0.045041285,0.004320341,0.056933504,0.032372367,0.025255,0.0006703469,-0.001561207
45,0,0,50,1,0,0,0,0,1,1,0,0.67464453,1,-0.064082846,0.0017981045,-1.5094876e-05,-0.11037341,0.11414148,0.00035558268,-0.008475423,0.009906672,0.007510688,0.0033861436,-0.013769541
58,0,0,40,0,0,1,0,1,0,1,0,0.31163776,0,-0.06702591,-0.04073322,0.020577341,-0.09515564,0.023534609,0.016876612,0.39160752,-0.008994654,0.13043603,-0.026331777,0.010071388
28,0,0,50,1,1,1,1,1,1,1,0,0.26899588,0,-0.00473239,0.00023362646,-0.012335353,-0.028283397,0.029404102,-0.006577817,0.046135094,0.025579283,0.032219727,0.009217043,0.0031839751
31,0,0,20,1,1,0,1,0,1,1,0,0.29927856,0,-0.008266536,0.010742843,-0.007428075,-0.026449941,0.110617705,0.0028594746,-0.008501269,0.065127015,-0.0008923565,-0.0018037935,-0.015725419
26,0,0,45,1,1,0,0,0,1,1,0,0.4065629,0,-0.024971534,-0.003291605,-0.00018448755,-0.12144344,0.19239095,0.014294583,-0.011349084,0.0006275438,0.0127242375,0.012422625,-0.010178734
32,0,0,40,0,1,1,1,1,1,1,0,0.2699643,0,-0.0059236255,0.014961685,0.0015434456,-0.025037088,0.016118959,0.0063180192,0.16701666,0.05071557,0.046462536,-0.009622414,-0.026186489
28,0,0,40,1,1,1,1,1,1,1,0,0.26905006,0,-0.015322322,0.013571899,0.0013713667,-0.008809592,0.03186564,-0.018324297,0.08090055,0.03380961,0.037196912,0.0076313913,-0.008607088
19,0,0,25,1,1,1,1,1,1,1,0,0.26899776,0,0.004953619,-0.008609006,0.008129484,-0.005986276,0.023434259,-0.015023849,0.0448333,0.017929498,0.029227547,0.0010881325,0.002214013
27,0,0,20,0,1,1,1,1,0,0,0,0.2708176,0,0.016370947,-0.048436392,-0.025365055,-0.047787093,-0.0060844216,0.0361438,0.24538206,0.050597575,0.08032521,0.03277303,-0.0004281535
50,0,2002,40,1,0,0,0,0,1,1,0,0.503285,1,-0.11933548,0.0044681225,-0.25886643,-0.08095166,0.15367265,0.016383596,0.009255897,-0.025784127,0.011549486,-0.0029353127,-0.017162131
19,0,0,40,0,1,1,0,1,1,1,0,0.27030143,0,0.0025321753,0.010371452,-0.008626588,-0.042818815,0.0025519235,-0.02218523,0.14785615,0.0057056067,0.078485146,-0.0023531695,0.0003893678
49,3674,0,40,0,1,1,0,1,1,1,0,0.28199035,0,-0.053231295,-0.07544225,0.016168088,-0.050676383,0.012228933,0.027399369,0.33613774,0.0003176712,0.059308283,0.0024174307,0.002104731
46,0,0,5,1,1,1,1,1,1,1,0,0.26902208,0,-0.036130734,0.004214412,-0.008824461,-0.017022023,0.030627863,0.01651524,0.06545876,0.02285229,0.0473116,-0.001553908,0.0033390222
59,0,0,15,0,1,0,1,1,0,1,0,0.32700637,0,-0.061849963,-0.013230492,0.007166971,-0.0261832,-0.0023475904,-0.009848827,-0.018014463,0.09716654,0.16560766,0.012756444,-0.0123465005
19,0,0,30,1,1,1,1,1,1,1,0,0.26900685,0,0.00805522,0.0062778713,0.0086072795,-0.00023354683,0.02550029,0.006671622,0.05215283,0.027017362,0.038153745,-0.008779637,-0.023676783
59,0,0,40,1,1,0,0,0,1,0,0,0.28278962,0,-0.03474889,0.0011404579,0.002233252,-0.027462605,0.0503636,0.0054335003,-0.002550902,-0.001916411,-0.0007496004,0.001719451,0.001180531
36,0,0,40,1,0,0,1,0,1,1,0,0.36253664,0,-0.05076508,-0.008512864,-0.008773235,-0.07882571,0.16799809,-0.013625711,0.004377817,0.1366886,0.007443824,0.018623598,-0.020570526
52,7298,0,50,1,1,0,1,0,1,1,1,0.5466995,1,0.111836165,0.17410803,0.009375794,0.1407434,-0.17826706,-0.009849949,0.0019194,-0.12455924,-0.0071337484,-0.009404972,0.019027138
32,0,0,36,1,1,0,1,0,1,1,0,0.33764872,0,-0.0531157,0.0072067454,0.017072834,-0.05354304,0.15947978,0.004993411,-0.010095553,0.123852104,0.016047804,-0.01395389,-0.0073353425
35,0,0,40,1,0,0,1,0,1,1,0,0.3285506,0,-0.04577208,0.014043172,-0.008610422,-0.06034569,0.1476084,0.0003576111,-0.014534473,0.11782428,0.0039377436,0.0030536903,-0.015220536
22,0,0,40,1,1,1,1,1,0,1,0,0.2690353,0,-0.010150053,0.0066346107,-0.0049264305,-0.0076765446,0.032461543,-0.0073221046,0.07075729,0.018785382,0.02975712,0.0005075941,0.004473741
68,0,0,15,1,1,1,1,1,1,1,0,0.26912272,0,-0.02849631,0.008131826,0.01006742,-0.016323905,0.04807472,0.006493212,0.07905591,0.015857104,0.02776542,-0.004903351,0.00033654226
46,0,0,50,0,1,1,1,1,0,1,0,0.2736231,0,-0.022626268,-0.008331562,0.0025876546,-0.06712289,0.007417011,0.007088695,0.22331192,0.06741644,0.053895213,0.0005122917,0.014551995
68,0,0,16,0,1,1,0,1,1,1,0,0.3168464,0,-0.056488533,0.003442545,0.020674821,-0.013568241,-0.028153589,0.009932572,0.36552992,-0.030461933,0.10218978,0.0027264045,0.021938086
36,0,0,50,1,1,0,0,0,1,1,1,0.6160094,1,0.07219932,-0.0075703673,0.0019877478,0.14417589,-0.16081509,0.004683543,-0.011293251,0.009754088,0.0028390475,-0.012089618,0.007794969
43,0,1848,40,0,0,0,0,1,0,1,1,0.6606874,1,0.08484196,0.0021894462,0.22808385,0.09617349,-0.00023429468,0.00157151,-0.003203757,-0.004761867,-0.1418137,0.0067951456,0.015273772
61,7688,0,36,1,0,0,1,0,1,1,1,0.60570455,1,0.14376548,0.1801053,-0.00041107088,0.08796807,-0.15371576,0.0072911866,0.0007820502,-0.13185188,0.0077797472,0.010830095,0.0068126842
42,0,0,40,1,1,1,0,1,1,1,0,0.2697683,0,-0.011301047,5.1569194e-05,0.005451304,-0.038901374,0.056750517,-0.035407666,0.14845087,-0.0010855878,0.06735293,0.016792838,-0.012266262
46,0,0,43,0,0,1,0,1,1,1,0,0.29084715,0,-0.017589085,-0.036283005,0.013084053,-0.05046034,-0.0029920589,-0.0067998106,0.40698606,0.010884009,0.09376311,0.006644061,-0.0004314687
39,0,0,20,0,1,0,0,1,1,1,1,0.5964947,1,0.072473384,0.0032963194,0.0016597398,0.045757007,0.005859807,-0.012644801,-0.00019768253,-0.002092179,-0.1565918,0.0028191283,0.0053090863
31,0,0,70,0,1,1,0,1,1,1,0,0.2937219,0,-0.00503122,-0.01292882,0.036772903,-0.088757746,0.0020911756,-0.039006993,0.3584472,0.036692046,0.042573657,0.0037186907,-0.026776757
50,0,0,49,0,0,1,1,1,1,0,0,0.27009824,0,-0.031631615,0.0033371942,-0.0052564694,-0.042508483,0.012270201,-0.006316236,0.17128794,0.042457514,0.03832116,0.007096441,0.013684569
47,0,0,55,0,1,0,0,1,1,1,1,0.652615,1,0.092298806,-0.0023632385,0.0014281422,0.13932577,-0.009412393,-0.024808452,0.0027568191,0.0023365654,-0.13494065,0.0028099865,0.02644527
50,0,0,40,0,0,1,1,1,0,1,0,0.2700417,0,-0.028718015,-0.011794291,-0.005817077,-0.04106277,0.027077971,0.004405689,0.14518663,0.045483794,0.04532396,-0.0053489157,-0.001533488
23,0,0,40,1,1,1,0,1,1,1,0,0.27091482,0,0.021195369,0.022985382,-0.008543955,-0.057556868,0.06621296,0.008245221,0.24816176,-0.026664693,0.09288671,0.0038748425,-0.009831274
27,0,0,40,1,0,0,1,0,1,1,0,0.31670225,0,-0.019683912,-0.0048320116,0.0032779085,-0.070537835,0.15541486,0.007806169,0.008185592,0.09668408,-0.018082011,-0.004597996,-0.0010561221
26,0,0,40,1,1,0,0,0,0,1,0,0.45013615,0,-0.038122624,-0.0009985678,0.011069369,-0.10146444,0.19366884,0.013362577,0.014077138,-0.011501363,0.0068260394,0.0007581189,-0.03166974
62,0,0,50,1,0,0,0,0,1,1,0,0.6434755,1,-0.13900176,0.016417209,0.004203748,-0.12560266,0.13150033,-0.000401482,-0.00018094853,0.007570289,0.0045125782,0.005755905,-0.0066587552
